,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
6221,1,27,179.0,75.0,20.0,101.0,41.0
9772,1,25,175.0,75.0,18.0,104.0,40.3
10027,0,36,167.0,65.0,29.0,117.0,40.6
7037,0,37,166.0,61.0,23.0,100.0,40.3
8612,0,47,171.0,67.0,10.0,96.0,40.1
8683,1,38,185.0,85.0,29.0,110.0,40.8
8701,0,67,156.0,54.0,5.0,89.0,39.1
8645,0,53,172.0,70.0,25.0,102.0,40.6
13262,1,31,198.0,101.0,3.0,77.0,39.0
12715,1,55,156.0,62.0,9.0,86.0,39.6
3992,1,74,184.0,83.0,13.0,97.0,39.9
6691,0,37,178.0,74.0,20.0,103.0,40.4
1030,1,37,183.0,88.0,24.0,104.0,40.4
2220,0,44,172.0,75.0,14.0,101.0,40.0
14692,1,37,173.0,81.0,3.0,82.0,38.8
13801,0,76,171.0,74.0,13.0,100.0,40.1
3793,1,48,181.0,86.0,3.0,87.0,38.9
10932,0,27,163.0,59.0,26.0,107.0,40.7
11616,1,35,182.0,84.0,22.0,98.0,41.0
4327,0,26,185.0,76.0,23.0,97.0,40.7
12812,1,73,182.0,82.0,6.0,90.0,39.0
8302,0,65,166.0,67.0,13.0,96.0,40.2
14233,1,53,189.0,95.0,22.0,100.0,40.6
14405,0,29,163.0,60.0,19.0,109.0,40.1
5731,1,46,185.0,90.0,17.0,94.0,40.4
2917,0,27,177.0,72.0,10.0,90.0,39.7
5586,1,50,207.0,111.0,28.0,115.0,40.6
12009,0,21,182.0,77.0,23.0,97.0,40.7
6326,1,38,186.0,82.0,17.0,95.0,40.1
1515,0,42,159.0,59.0,2.0,79.0,38.3
14183,0,25,155.0,59.0,19.0,93.0,40.3
13598,0,23,151.0,49.0,13.0,98.0,40.0
13422,0,28,168.0,70.0,28.0,104.0,40.6
2263,1,63,154.0,62.0,28.0,101.0,40.9
4479,1,22,196.0,97.0,14.0,94.0,40.0
4239,0,47,172.0,70.0,19.0,99.0,40.4
12737,1,20,192.0,90.0,14.0,92.0,40.2
12578,0,24,159.0,55.0,19.0,94.0,40.7
893,1,49,176.0,76.0,5.0,84.0,39.2
1490,1,41,181.0,81.0,12.0,86.0,40.0
12006,1,23,192.0,89.0,19.0,94.0,40.3
9656,1,46,189.0,98.0,14.0,100.0,40.3
8516,0,25,184.0,82.0,20.0,93.0,40.8
2933,1,23,181.0,87.0,25.0,104.0,40.9
13784,1,24,186.0,83.0,10.0,92.0,39.6
1129,1,55,179.0,81.0,21.0,105.0,40.7
731,1,34,196.0,103.0,17.0,96.0,40.4
3084,1,42,179.0,83.0,4.0,83.0,39.0
7297,0,26,164.0,61.0,17.0,94.0,40.5
4588,1,51,183.0,92.0,15.0,99.0,40.2
2795,0,28,159.0,62.0,7.0,89.0,39.0
7601,1,57,191.0,95.0,23.0,98.0,40.5
798,1,21,187.0,84.0,27.0,97.0,40.8
6232,1,30,198.0,103.0,19.0,100.0,40.1
734,1,40,167.0,66.0,6.0,87.0,39.1
8687,1,41,165.0,69.0,25.0,108.0,41.2
2244,0,37,170.0,69.0,25.0,118.0,40.7
178,1,36,202.0,109.0,6.0,87.0,39.1
1174,1,34,196.0,98.0,14.0,88.0,40.4
790,1,61,197.0,104.0,28.0,108.0,41.1
12025,1,61,191.0,100.0,28.0,111.0,40.8
198,1,66,171.0,72.0,18.0,105.0,40.5
11715,0,59,166.0,67.0,22.0,93.0,40.2
7675,0,50,173.0,65.0,16.0,98.0,40.4
548,0,66,187.0,82.0,11.0,92.0,40.0
3339,0,56,174.0,69.0,9.0,91.0,39.7
9212,1,70,189.0,90.0,14.0,95.0,40.1
7465,1,22,168.0,66.0,25.0,107.0,40.8
8698,1,41,173.0,71.0,16.0,85.0,40.2
13608,1,29,182.0,85.0,25.0,101.0,41.0
13503,1,27,189.0,95.0,14.0,95.0,40.4
7533,1,43,178.0,86.0,4.0,86.0,39.0
66,1,45,158.0,61.0,20.0,97.0,40.7
4712,0,59,168.0,64.0,14.0,94.0,40.2
5214,0,32,172.0,70.0,9.0,89.0,39.7
11994,1,78,189.0,91.0,10.0,97.0,39.6
5033,1,44,168.0,69.0,10.0,85.0,39.7
10166,1,79,175.0,80.0,12.0,94.0,40.1
2572,0,29,169.0,68.0,26.0,108.0,40.3
10240,0,26,155.0,47.0,4.0,86.0,38.9
12275,0,73,171.0,75.0,29.0,104.0,41.1
622,1,68,190.0,99.0,14.0,92.0,40.3
6222,0,42,179.0,72.0,7.0,96.0,39.4
787,0,31,170.0,64.0,2.0,77.0,38.1
3332,0,63,162.0,58.0,27.0,106.0,40.9
14441,0,68,164.0,67.0,30.0,110.0,41.2
6008,0,78,171.0,74.0,16.0,95.0,40.4
10558,0,61,148.0,50.0,17.0,97.0,40.0
8334,1,25,206.0,111.0,3.0,91.0,38.8
13123,1,41,179.0,83.0,26.0,107.0,40.5
13460,1,24,184.0,93.0,19.0,88.0,40.2
8695,0,59,183.0,79.0,9.0,82.0,40.0
515,1,22,184.0,82.0,14.0,87.0,39.9
478,0,61,157.0,56.0,17.0,95.0,40.5
4476,1,46,176.0,83.0,16.0,98.0,39.9
12276,1,60,181.0,89.0,1.0,88.0,38.2
8817,0,35,162.0,55.0,2.0,80.0,38.0
6899,1,26,178.0,76.0,25.0,103.0,40.5
1033,0,33,153.0,52.0,18.0,93.0,40.1
11255,1,37,179.0,79.0,3.0,85.0,38.6
2598,1,53,180.0,77.0,27.0,103.0,40.7
1514,1,34,181.0,79.0,19.0,100.0,40.3
6191,0,38,175.0,74.0,16.0,99.0,40.5
10863,0,33,155.0,52.0,7.0,82.0,39.2
7237,1,28,163.0,71.0,20.0,95.0,40.6
5753,1,47,190.0,88.0,26.0,109.0,40.6
10149,1,57,191.0,90.0,16.0,104.0,40.3
12897,0,34,148.0,53.0,16.0,94.0,40.4
8236,0,35,178.0,72.0,13.0,91.0,40.1
8536,1,76,211.0,116.0,25.0,110.0,40.8
5521,1,68,192.0,100.0,13.0,99.0,40.2
1462,1,28,186.0,91.0,18.0,100.0,40.3
7915,1,70,182.0,83.0,17.0,96.0,40.2
1871,1,45,187.0,91.0,25.0,109.0,41.0
12207,1,48,173.0,78.0,15.0,101.0,40.1
7209,0,25,152.0,53.0,4.0,80.0,39.2
10071,0,41,174.0,67.0,7.0,82.0,39.1
7349,1,22,199.0,97.0,24.0,104.0,40.6
4623,0,24,171.0,71.0,5.0,87.0,39.2
9460,1,28,178.0,82.0,30.0,111.0,41.0
4818,0,26,180.0,73.0,14.0,99.0,40.0
220,1,63,204.0,112.0,29.0,110.0,40.4
12472,1,31,180.0,76.0,11.0,92.0,40.2
9001,1,21,185.0,87.0,12.0,88.0,39.9
2476,1,48,177.0,86.0,27.0,114.0,41.0
4248,0,56,163.0,59.0,5.0,89.0,38.7
11440,0,59,159.0,61.0,24.0,102.0,40.8
13737,0,76,155.0,55.0,7.0,86.0,39.6
12563,1,36,181.0,82.0,25.0,108.0,41.0
6487,0,29,156.0,54.0,28.0,102.0,40.8
9419,0,27,153.0,55.0,15.0,93.0,39.9
9716,1,63,190.0,91.0,5.0,86.0,39.1
5650,0,39,165.0,62.0,2.0,73.0,37.8
13648,0,51,152.0,58.0,30.0,117.0,41.3
11836,1,48,187.0,88.0,11.0,89.0,40.2
8052,1,47,183.0,85.0,24.0,98.0,40.7
13783,1,22,190.0,94.0,2.0,82.0,37.9
2881,0,62,156.0,57.0,26.0,105.0,40.8
1677,1,24,205.0,110.0,5.0,78.0,39.0
6060,0,26,166.0,63.0,2.0,73.0,38.9
901,0,43,169.0,66.0,4.0,76.0,39.1
11423,0,54,163.0,60.0,10.0,94.0,39.8
14292,0,32,153.0,54.0,8.0,92.0,39.8
2296,0,53,177.0,76.0,15.0,94.0,40.1
14305,0,48,157.0,62.0,1.0,80.0,37.7
8488,1,41,184.0,91.0,23.0,113.0,40.4
9003,1,24,173.0,71.0,23.0,103.0,40.4
8883,1,57,190.0,89.0,19.0,97.0,40.6
12622,1,50,157.0,62.0,6.0,90.0,39.4
11071,0,48,150.0,51.0,5.0,85.0,39.2
6772,0,49,167.0,67.0,3.0,79.0,38.6
11843,1,36,186.0,86.0,8.0,84.0,39.7
7257,0,79,155.0,51.0,27.0,98.0,41.3
2580,0,58,165.0,65.0,19.0,111.0,40.8
7966,1,36,195.0,94.0,11.0,89.0,39.5
14230,0,76,179.0,81.0,28.0,115.0,40.6
11115,0,62,178.0,73.0,16.0,93.0,40.5
14790,1,78,187.0,96.0,29.0,103.0,40.6
10880,1,60,183.0,84.0,18.0,97.0,40.5
9350,0,41,184.0,80.0,25.0,107.0,40.6
5254,1,43,193.0,96.0,26.0,110.0,40.9
681,1,47,200.0,108.0,15.0,98.0,40.2
13973,1,54,190.0,98.0,25.0,109.0,40.5
3159,1,42,192.0,87.0,23.0,106.0,41.0
10868,0,27,166.0,63.0,5.0,79.0,38.9
2987,0,33,154.0,54.0,16.0,90.0,40.3
4908,0,21,174.0,66.0,9.0,94.0,39.8
1882,0,20,157.0,56.0,26.0,103.0,40.4
8679,0,55,167.0,64.0,21.0,98.0,40.6
1940,0,39,163.0,60.0,12.0,91.0,40.2
3296,0,23,168.0,69.0,3.0,83.0,38.1
3534,1,37,178.0,81.0,28.0,112.0,40.8
5974,1,32,165.0,67.0,11.0,98.0,39.8
3729,1,63,187.0,91.0,26.0,108.0,40.8
490,1,26,181.0,82.0,29.0,105.0,41.0
5708,0,79,178.0,82.0,16.0,90.0,40.2
1181,1,26,196.0,101.0,15.0,92.0,40.2
1375,1,35,179.0,77.0,27.0,108.0,40.9
5014,0,65,178.0,68.0,6.0,83.0,39.3
626,0,23,160.0,58.0,21.0,106.0,40.3
4758,0,33,153.0,54.0,12.0,93.0,39.8
10335,0,27,170.0,65.0,10.0,90.0,39.5
11448,1,61,200.0,99.0,9.0,78.0,39.7
12804,0,30,178.0,77.0,21.0,106.0,40.8
4180,0,20,172.0,70.0,18.0,105.0,40.6
13485,0,65,158.0,58.0,22.0,92.0,40.8
8777,1,30,177.0,80.0,9.0,92.0,39.4
2887,1,71,177.0,75.0,23.0,110.0,40.4
4539,0,28,163.0,64.0,14.0,98.0,40.4
10690,0,77,150.0,52.0,14.0,99.0,40.5
6671,0,59,157.0,60.0,5.0,84.0,38.8
6453,0,26,176.0,69.0,28.0,108.0,40.8
1366,0,71,176.0,73.0,5.0,85.0,38.9
2639,1,47,188.0,84.0,26.0,105.0,40.8
14204,0,52,156.0,54.0,28.0,114.0,40.7
5602,0,31,145.0,46.0,28.0,104.0,40.7
13558,1,44,177.0,83.0,5.0,86.0,39.0
5730,0,50,164.0,63.0,9.0,90.0,39.5
7204,1,33,205.0,114.0,4.0,90.0,39.2
5296,1,25,182.0,83.0,13.0,94.0,40.1
10912,1,30,199.0,103.0,22.0,92.0,40.4
2938,1,54,187.0,88.0,23.0,101.0,40.9
10236,0,67,169.0,71.0,22.0,102.0,40.8
12988,0,29,167.0,73.0,28.0,117.0,40.8
5979,1,47,190.0,91.0,27.0,105.0,40.6
4534,1,78,179.0,93.0,1.0,79.0,37.6
10118,1,70,197.0,98.0,19.0,101.0,40.2
7669,0,27,168.0,66.0,16.0,91.0,40.5
7607,0,38,153.0,53.0,6.0,87.0,39.5
12011,0,38,165.0,58.0,12.0,92.0,39.5
12346,1,79,195.0,106.0,15.0,91.0,40.0
12424,1,30,198.0,98.0,2.0,82.0,38.0
14714,0,78,180.0,77.0,4.0,83.0,38.6
6681,1,36,187.0,89.0,10.0,93.0,39.7
5428,0,36,151.0,52.0,28.0,112.0,40.9
5266,0,35,163.0,63.0,25.0,103.0,40.9
10542,1,36,188.0,89.0,27.0,107.0,41.0
14712,0,58,170.0,68.0,25.0,111.0,40.9
1784,1,33,189.0,88.0,10.0,90.0,39.7
7116,0,39,151.0,53.0,18.0,100.0,40.7
494,0,30,185.0,84.0,9.0,85.0,39.6
9075,0,76,164.0,64.0,4.0,78.0,39.1
9735,1,42,182.0,78.0,20.0,95.0,40.6
2038,1,34,179.0,73.0,5.0,85.0,39.2
4041,1,38,187.0,82.0,9.0,95.0,39.5
2897,1,64,194.0,97.0,5.0,80.0,39.2
8558,1,71,185.0,92.0,29.0,113.0,40.6
11020,0,35,143.0,50.0,11.0,89.0,39.8
9843,1,38,170.0,75.0,21.0,100.0,40.5
9950,1,26,177.0,69.0,12.0,89.0,40.0
2653,1,22,190.0,94.0,15.0,91.0,40.2
10315,0,22,145.0,43.0,9.0,77.0,39.9
8514,0,53,155.0,55.0,24.0,103.0,40.6
2031,1,46,180.0,78.0,25.0,99.0,40.7
5089,0,34,165.0,60.0,5.0,91.0,39.3
813,0,29,147.0,48.0,17.0,98.0,40.6
7235,1,44,194.0,98.0,20.0,101.0,40.6
6280,1,37,177.0,77.0,21.0,98.0,40.4
13807,0,45,171.0,70.0,21.0,101.0,40.7
1079,1,76,179.0,85.0,16.0,98.0,40.3
2226,0,37,156.0,57.0,22.0,96.0,40.6
11679,1,47,177.0,84.0,27.0,104.0,41.0
13712,0,20,142.0,48.0,19.0,91.0,40.1
12895,0,35,164.0,65.0,27.0,112.0,40.9
3261,0,24,164.0,65.0,6.0,85.0,39.2
5649,1,23,191.0,84.0,24.0,111.0,40.8
3862,0,20,174.0,77.0,21.0,110.0,40.7
2936,1,41,180.0,87.0,15.0,96.0,39.9
11233,0,39,170.0,72.0,11.0,86.0,40.1
7080,0,60,164.0,63.0,15.0,91.0,40.0
3917,0,50,163.0,64.0,12.0,94.0,40.3
12195,1,78,174.0,80.0,28.0,109.0,40.7
305,1,41,172.0,75.0,8.0,88.0,39.7
4056,0,32,151.0,51.0,8.0,91.0,39.6
14273,0,53,161.0,56.0,25.0,109.0,40.5
2999,0,34,156.0,56.0,24.0,102.0,40.7
10057,0,33,182.0,75.0,25.0,101.0,40.5
1231,0,28,163.0,61.0,9.0,92.0,39.7
2313,1,74,182.0,88.0,14.0,91.0,39.7
11772,1,27,184.0,93.0,10.0,88.0,39.6
13335,0,34,160.0,57.0,5.0,84.0,39.4
12789,0,20,146.0,47.0,9.0,92.0,39.7
4321,0,22,181.0,72.0,30.0,111.0,40.6
14875,0,63,138.0,46.0,25.0,117.0,40.5
6470,0,44,162.0,60.0,5.0,88.0,38.9
14893,0,25,170.0,68.0,23.0,90.0,40.5
7500,1,39,188.0,92.0,10.0,101.0,39.8
12642,1,24,184.0,89.0,15.0,93.0,40.1
3899,1,20,193.0,98.0,8.0,92.0,39.8
3567,0,76,171.0,66.0,6.0,98.0,39.3
5452,1,50,196.0,98.0,3.0,87.0,38.4
8022,1,32,205.0,101.0,28.0,110.0,40.8
12970,0,66,153.0,60.0,28.0,108.0,40.8
13219,1,69,170.0,76.0,4.0,84.0,38.8
4270,1,77,194.0,90.0,24.0,103.0,40.7
8531,0,35,173.0,68.0,29.0,108.0,40.4
4086,0,32,169.0,65.0,7.0,82.0,39.3
6663,0,24,159.0,56.0,23.0,112.0,40.5
13403,1,52,189.0,85.0,20.0,106.0,40.8
588,1,59,167.0,72.0,4.0,89.0,38.7
3365,0,29,177.0,68.0,26.0,101.0,40.8
2670,1,33,189.0,93.0,15.0,95.0,40.5
5515,1,38,171.0,70.0,9.0,97.0,39.5
14923,1,24,191.0,90.0,30.0,113.0,40.8
12900,1,57,182.0,86.0,1.0,84.0,37.9
2395,0,30,173.0,62.0,5.0,87.0,39.5
5506,1,29,173.0,82.0,28.0,115.0,40.9
2170,1,28,169.0,69.0,22.0,111.0,40.8
14072,0,22,155.0,61.0,9.0,91.0,39.8
8134,0,38,159.0,61.0,7.0,87.0,39.5
13745,1,39,165.0,69.0,15.0,99.0,40.3
14104,1,73,190.0,99.0,11.0,91.0,40.1
9044,1,54,189.0,93.0,18.0,105.0,40.2
12499,1,20,187.0,88.0,6.0,87.0,39.1
5673,1,22,176.0,81.0,17.0,97.0,40.4
2774,1,45,184.0,88.0,15.0,97.0,40.0
7620,0,26,160.0,56.0,12.0,97.0,40.3
6559,1,27,192.0,91.0,8.0,88.0,39.4
9338,0,68,169.0,70.0,28.0,101.0,41.3
8456,0,27,156.0,62.0,19.0,103.0,40.3
9644,0,28,148.0,48.0,6.0,91.0,39.4
14048,0,64,150.0,47.0,22.0,101.0,40.8
5798,1,36,177.0,76.0,24.0,98.0,40.7
5982,1,22,175.0,73.0,16.0,93.0,40.6
5882,0,44,146.0,52.0,25.0,101.0,40.7
13277,1,49,187.0,91.0,25.0,99.0,40.8
9261,0,78,161.0,62.0,19.0,94.0,40.2
2181,1,34,171.0,71.0,5.0,83.0,39.3
12662,1,53,186.0,86.0,5.0,87.0,38.8
1473,1,51,193.0,100.0,4.0,85.0,38.8
6103,0,28,163.0,59.0,3.0,85.0,38.9
11676,0,35,163.0,62.0,12.0,91.0,40.2
9149,0,41,173.0,65.0,13.0,100.0,40.2
9549,0,30,176.0,73.0,1.0,89.0,37.7
421,0,33,154.0,59.0,28.0,105.0,40.6
2306,0,38,152.0,55.0,28.0,107.0,40.9
12801,0,68,166.0,64.0,3.0,77.0,38.3
171,0,35,154.0,57.0,19.0,94.0,40.6
3956,0,29,185.0,75.0,30.0,109.0,41.2
5606,1,71,181.0,85.0,17.0,101.0,40.2
13865,0,51,160.0,63.0,2.0,82.0,38.3
8462,1,24,178.0,82.0,12.0,94.0,40.1
1725,0,23,143.0,45.0,4.0,91.0,39.3
10214,0,23,174.0,69.0,8.0,89.0,39.7
14031,1,29,184.0,89.0,12.0,87.0,40.5
11647,1,58,176.0,75.0,15.0,84.0,40.3
904,0,23,148.0,52.0,25.0,108.0,41.1
3494,0,43,166.0,69.0,15.0,96.0,40.0
8346,0,79,153.0,56.0,22.0,98.0,40.7
9727,0,20,189.0,78.0,17.0,98.0,40.1
7797,1,20,191.0,92.0,27.0,104.0,40.9
7396,0,68,170.0,65.0,14.0,90.0,40.3
12512,0,31,164.0,61.0,14.0,96.0,40.1
2080,0,55,157.0,57.0,27.0,101.0,40.8
7928,0,37,152.0,52.0,7.0,89.0,39.2
11257,1,30,186.0,80.0,8.0,89.0,39.5
7933,1,22,189.0,89.0,13.0,91.0,40.2
9855,0,31,178.0,76.0,14.0,98.0,40.3
10649,0,39,158.0,59.0,24.0,97.0,40.7
7211,1,36,208.0,109.0,13.0,91.0,40.3
4677,0,63,159.0,62.0,29.0,104.0,40.4
6533,1,56,184.0,83.0,6.0,94.0,38.8
5209,1,61,177.0,79.0,4.0,86.0,38.8
2646,1,53,194.0,93.0,27.0,104.0,40.5
11449,0,31,157.0,54.0,8.0,84.0,39.8
10944,1,28,180.0,78.0,5.0,80.0,38.9
9878,1,74,186.0,88.0,20.0,95.0,40.4
11327,0,21,161.0,56.0,6.0,84.0,39.1
10549,1,26,191.0,91.0,16.0,99.0,40.0
6365,0,34,167.0,64.0,10.0,99.0,39.6
13007,1,57,195.0,93.0,24.0,106.0,40.7
2155,1,21,200.0,94.0,6.0,81.0,39.2
14793,1,29,174.0,73.0,16.0,96.0,40.5
7370,0,27,162.0,64.0,3.0,85.0,38.6
14788,0,21,158.0,59.0,19.0,95.0,40.6
7837,0,29,164.0,62.0,27.0,107.0,40.9
3715,0,28,175.0,72.0,7.0,93.0,39.5
8111,1,22,185.0,83.0,12.0,85.0,40.1
10939,0,52,156.0,61.0,25.0,102.0,40.7
12426,0,40,166.0,63.0,15.0,109.0,40.2
3622,0,62,176.0,77.0,30.0,116.0,40.6
4516,0,47,165.0,67.0,6.0,89.0,39.5
7354,0,74,168.0,69.0,5.0,85.0,39.4
8750,0,53,170.0,64.0,28.0,104.0,40.7
1436,1,41,190.0,88.0,24.0,103.0,40.6
507,0,35,169.0,69.0,23.0,96.0,40.7
5275,1,34,192.0,90.0,12.0,93.0,40.2
5663,1,67,192.0,101.0,25.0,102.0,40.8
5402,1,39,179.0,79.0,1.0,76.0,37.4
5930,1,60,182.0,88.0,30.0,103.0,40.9
2339,0,64,164.0,61.0,2.0,79.0,38.1
9869,1,53,202.0,103.0,29.0,109.0,40.8
4386,1,22,181.0,81.0,28.0,111.0,40.8
14741,0,79,159.0,63.0,25.0,104.0,40.7
7680,1,59,192.0,97.0,28.0,112.0,41.3
11525,0,41,173.0,69.0,17.0,92.0,40.0
8693,1,36,181.0,87.0,19.0,105.0,40.4
643,1,28,184.0,85.0,8.0,94.0,39.4
1539,1,63,178.0,76.0,6.0,87.0,39.1
1211,1,59,179.0,85.0,7.0,85.0,39.3
11026,1,71,183.0,83.0,10.0,89.0,39.9
14774,1,34,189.0,94.0,23.0,99.0,40.7
8864,1,21,198.0,99.0,27.0,98.0,41.0
6106,0,59,155.0,57.0,6.0,91.0,39.4
5615,1,23,185.0,85.0,19.0,96.0,40.4
13189,0,32,176.0,70.0,2.0,86.0,38.6
1464,1,51,217.0,118.0,4.0,85.0,39.1
1192,0,68,163.0,57.0,13.0,95.0,40.2
3590,0,33,155.0,58.0,19.0,108.0,41.0
9696,0,24,166.0,61.0,21.0,103.0,40.7
6360,0,41,170.0,65.0,21.0,96.0,40.5
8697,1,36,180.0,83.0,21.0,107.0,40.5
12186,0,37,166.0,66.0,4.0,85.0,38.9
6719,1,31,186.0,90.0,16.0,95.0,40.0
506,0,37,173.0,67.0,15.0,94.0,40.0
11085,1,36,180.0,84.0,8.0,88.0,39.4
9248,0,72,175.0,74.0,27.0,101.0,41.3
9305,0,21,184.0,69.0,14.0,98.0,40.3
9613,1,20,199.0,92.0,7.0,92.0,39.9
1773,1,20,200.0,94.0,25.0,103.0,40.7
272,1,42,195.0,95.0,17.0,105.0,40.2
12229,0,54,180.0,78.0,10.0,94.0,39.8
3618,0,25,153.0,58.0,20.0,102.0,40.4
2381,0,37,154.0,61.0,5.0,82.0,39.5
7008,1,28,192.0,94.0,18.0,94.0,40.1
13116,1,59,191.0,91.0,2.0,85.0,38.0
4633,1,35,173.0,78.0,12.0,85.0,40.0
8504,1,78,193.0,94.0,17.0,97.0,40.3
746,1,63,176.0,79.0,12.0,90.0,39.8
7707,0,24,170.0,66.0,9.0,89.0,39.8
3569,0,48,171.0,70.0,13.0,95.0,40.4
12785,0,40,170.0,67.0,6.0,82.0,39.4
8557,0,39,175.0,70.0,29.0,110.0,41.1
6448,1,58,162.0,63.0,9.0,88.0,39.4
5599,0,33,180.0,77.0,22.0,104.0,40.5
10976,1,42,192.0,89.0,15.0,85.0,40.3
10765,0,33,169.0,72.0,6.0,80.0,38.8
8572,1,49,170.0,70.0,13.0,95.0,40.3
10565,1,22,171.0,74.0,9.0,89.0,39.6
1912,1,34,184.0,84.0,30.0,103.0,40.7
14353,0,37,160.0,58.0,27.0,111.0,40.7
599,1,58,172.0,75.0,27.0,107.0,40.7
3892,0,71,165.0,60.0,28.0,115.0,40.7
5540,1,23,200.0,95.0,18.0,92.0,40.6
1652,0,61,158.0,62.0,2.0,79.0,38.2
8106,0,24,159.0,55.0,5.0,89.0,39.4
1893,1,73,179.0,87.0,10.0,91.0,39.6
14130,0,41,176.0,75.0,18.0,101.0,40.5
6502,0,77,161.0,65.0,11.0,89.0,39.9
4362,1,56,185.0,90.0,25.0,105.0,40.5
14658,1,52,193.0,98.0,18.0,105.0,40.3
375,1,32,176.0,83.0,10.0,99.0,39.7
1966,1,22,194.0,93.0,8.0,90.0,39.6
3957,1,56,177.0,84.0,12.0,90.0,40.1
13170,0,51,157.0,56.0,25.0,101.0,40.8
5696,0,53,176.0,74.0,17.0,99.0,40.4
1243,0,23,174.0,70.0,3.0,78.0,38.3
12372,1,61,192.0,94.0,17.0,104.0,40.5
12074,1,64,190.0,94.0,21.0,107.0,40.3
11495,0,64,153.0,54.0,16.0,95.0,40.1
941,1,20,184.0,78.0,18.0,87.0,40.1
10346,0,25,172.0,69.0,18.0,96.0,40.5
3346,1,29,179.0,77.0,26.0,97.0,40.9
2657,0,56,162.0,59.0,26.0,101.0,41.1
14668,1,53,185.0,83.0,14.0,102.0,40.3
9778,0,21,175.0,68.0,5.0,85.0,39.0
5326,0,42,165.0,60.0,7.0,81.0,39.3
9804,1,30,194.0,96.0,9.0,91.0,39.6
6578,1,72,211.0,121.0,27.0,108.0,40.7
2799,0,20,180.0,72.0,4.0,90.0,38.6
4306,1,28,188.0,84.0,22.0,105.0,40.8
10841,0,78,158.0,55.0,14.0,96.0,40.0
11524,0,52,164.0,59.0,24.0,101.0,40.9
7244,0,24,141.0,45.0,9.0,91.0,39.8
298,0,53,168.0,65.0,21.0,102.0,40.5
12228,1,73,184.0,88.0,3.0,85.0,38.3
3823,0,41,170.0,72.0,17.0,92.0,40.2
9933,0,52,165.0,63.0,16.0,96.0,40.8
7977,0,44,160.0,61.0,1.0,79.0,37.8
2035,1,34,178.0,80.0,21.0,106.0,40.4
4039,0,73,166.0,65.0,7.0,83.0,39.5
9806,1,24,198.0,100.0,15.0,88.0,39.8
12209,1,30,189.0,97.0,20.0,100.0,40.3
1499,1,42,183.0,83.0,2.0,92.0,38.3
3512,0,29,150.0,48.0,11.0,102.0,40.0
14880,0,65,196.0,97.0,8.0,89.0,39.9
8844,1,27,185.0,90.0,20.0,103.0,40.3
8362,1,23,185.0,89.0,27.0,109.0,40.7
6828,0,75,184.0,81.0,2.0,75.0,37.9
7130,1,31,180.0,83.0,5.0,92.0,39.0
11021,0,72,150.0,55.0,17.0,100.0,40.3
9191,1,70,192.0,93.0,29.0,114.0,40.8
4085,0,23,159.0,57.0,17.0,90.0,40.2
242,0,50,149.0,55.0,13.0,101.0,40.4
12745,1,33,206.0,101.0,17.0,89.0,40.4
1644,0,73,162.0,61.0,27.0,99.0,40.7
7371,0,71,168.0,68.0,12.0,90.0,39.9
9455,1,64,195.0,102.0,27.0,107.0,40.6
5594,1,35,202.0,97.0,16.0,105.0,40.1
11235,0,53,167.0,61.0,9.0,84.0,39.5
11612,1,30,194.0,101.0,8.0,83.0,39.4
5231,0,62,162.0,67.0,12.0,99.0,40.2
2076,0,47,149.0,54.0,6.0,87.0,39.5
4103,1,44,168.0,72.0,28.0,113.0,40.9
7493,1,77,166.0,66.0,25.0,109.0,40.4
5968,1,45,211.0,112.0,24.0,108.0,40.8
12524,0,79,163.0,68.0,23.0,103.0,40.6
11831,1,50,183.0,89.0,28.0,106.0,40.6
3966,0,50,170.0,66.0,6.0,85.0,39.5
10381,1,54,181.0,87.0,17.0,98.0,40.4
14683,0,40,159.0,60.0,9.0,86.0,39.6
14362,1,72,195.0,103.0,3.0,80.0,38.6
6754,0,28,154.0,56.0,28.0,106.0,40.4
9947,1,24,191.0,86.0,4.0,81.0,39.2
13190,0,58,156.0,55.0,25.0,107.0,40.5
12465,1,79,186.0,92.0,4.0,80.0,38.9
4078,0,25,175.0,70.0,20.0,105.0,40.4
7754,0,68,179.0,79.0,30.0,105.0,40.8
8832,1,79,184.0,87.0,21.0,100.0,40.5
2778,0,20,158.0,57.0,25.0,108.0,40.7
4603,0,21,175.0,67.0,17.0,93.0,40.4
4932,1,79,190.0,94.0,27.0,106.0,40.7
1985,1,44,173.0,69.0,27.0,107.0,40.9
3861,0,79,162.0,58.0,18.0,95.0,40.1
7774,0,30,126.0,39.0,25.0,104.0,40.7
325,1,34,184.0,85.0,19.0,109.0,40.4
14075,0,65,148.0,48.0,26.0,106.0,40.6
6394,0,75,158.0,60.0,16.0,101.0,40.3
14861,1,59,192.0,92.0,13.0,95.0,40.1
4054,1,45,181.0,87.0,25.0,104.0,40.9
2237,0,51,169.0,70.0,28.0,106.0,40.7
5229,1,25,177.0,80.0,22.0,93.0,40.4
4571,1,45,198.0,100.0,16.0,97.0,39.9
8976,1,47,172.0,72.0,23.0,103.0,40.5
7454,1,47,183.0,83.0,13.0,91.0,40.4
1268,0,61,153.0,52.0,2.0,81.0,37.9
864,1,65,198.0,96.0,5.0,85.0,39.1
4942,0,44,171.0,70.0,17.0,105.0,40.4
